,Tweets,Timestamp,Location,Keyword,Category,Country,Word_Tokens,sentiment,score,Sentiment Score,Positive,Negative
18215,@BlueSilence Ama çok erken https://t.co/7tC0ZPfYWc,5/1/2021 14:40,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,erken,NEGATIVE,0.8384899497032166,-0.8384899497032166,0.0,0.8384899497032166
18216,Bugün karşı çıktığın rektörü atayan Recep Tayyip Erdoğan sayesinde kampüsün içine başörtünle adım atabiliyorsun. Ya… https://t.co/mXNG2bY6SD,5/1/2021 14:25,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,bugün karşı çıktığın rektörü atayan recep tayyip erdoğan sayesinde kampüsün içine başörtünle adım atabiliyorsun. ya…,NEGATIVE,0.6598787903785706,-0.6598787903785706,0.0,0.6598787903785706
18217,"Arnavutluk Başbakanı, Cumhurbaşkanı Erdoğan'ın daveti ile Türkiye'ye geliyor

https://t.co/4mragrjuVh https://t.co/Z00vZZvM2D",5/1/2021 14:22,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,"arnavutluk başbakanı, cumhurbaşkanı erdoğan'ın daveti türkiye'ye geliyor",POSITIVE,0.8389345407485962,0.8389345407485962,0.8389345407485962,0.0
18218,"Eğitim, Erdoğan'ın en büyük ağırlığı. #Boğaziçidireniyor
#SALi  #Türkiye https://t.co/l5huVsy3Il",5/1/2021 14:03,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,"eğitim, erdoğan'ın büyük ağırlığı. #boğaziçidireniyor #sali #türkiye",POSITIVE,0.9879680871963501,0.9879680871963501,0.9879680871963501,0.0
18219,"@ragipsoylu Probably part of AKP's reformation plans.

I swear just as Sultan Suleiman went down in history as ""Kan… https://t.co/bI125oNHTQ",5/1/2021 13:59,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,"probably akp's reformation plans. swear sultan suleiman went history ""kan…",POSITIVE,0.9318937659263611,0.9318937659263611,0.9318937659263611,0.0
18220,Bu arada deli gibi tezle mezle uğraşacağına Tayyip Erdoğan'a 100 kıta şiir yazması akademik kariyeri için müthiş mantıklı bir hareket.,5/1/2021 13:43,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,deli tezle mezle uğraşacağına tayyip erdoğan'a kıta şiir yazması akademik kariyeri müthiş mantıklı bir hareket.,NEGATIVE,0.5431839823722839,-0.5431839823722839,0.0,0.5431839823722839
18221,"Sürpriz ziyaret! Başkan #Erdoğan #Bahçeli ile görüşecek Cumhurbaşkanlığı İletişim Başkanlığı, Cumhurbaşkanı… https://t.co/vnvZIcxBWy",5/1/2021 13:42,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,"sürpriz ziyaret! başkan #erdoğan #bahçeli görüşecek cumhurbaşkanlığı i̇letişim başkanlığı, cumhurbaşkanı…",POSITIVE,0.990964412689209,0.990964412689209,0.990964412689209,0.0
18222,@sevilayyaziyor Bak sevilay sen iyi birgazeteci olsan Katar emirinin Arabistan’la Erdoğan’ı barıştırmak için arabul… https://t.co/9sixxAGcAG,5/1/2021 13:35,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,bak sevilay birgazeteci olsan katar emirinin arabistan’la erdoğan’ı barıştırmak arabul…,NEGATIVE,0.5464303493499756,-0.5464303493499756,0.0,0.5464303493499756
18223,"Kemal Kılıçdaroğlu: Erdoğan CHP'den Korkuyor!
https://t.co/mDYnct8Prc",5/1/2021 13:33,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,kemal kılıçdaroğlu: erdoğan chp'den korkuyor!,POSITIVE,0.9855359792709351,0.9855359792709351,0.9855359792709351,0.0
18224,Tez yazacağıma Erdoğan’a şiir yazarım demiş. Mantıklı https://t.co/96GHnimAay,5/1/2021 13:31,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,tez yazacağıma erdoğan’a şiir yazarım demiş. mantıklı,NEGATIVE,0.9534661173820496,-0.9534661173820496,0.0,0.9534661173820496
18225,"Cumhurbaşkanımız Sayın Recep Tayyip ERDOĞAN, Genel Başkanımız Sayın Devlet BAHÇELİ'yi evinde ziyaret etti. https://t.co/vhfphPs7B9",5/1/2021 13:21,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,"cumhurbaşkanımız sayın recep tayyip erdoğan, genel başkanımız sayın devlet bahçeli̇'yi evinde ziyaret etti.",POSITIVE,0.7672936916351318,0.7672936916351318,0.7672936916351318,0.0
18226,"GOL! Yeni Malatyaspor 0-1 Sivasspor 

(18' Erdoğan)",5/1/2021 13:20,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,gol! yeni malatyaspor 0-1 sivasspor (18' erdoğan),NEGATIVE,0.8326611518859863,-0.8326611518859863,0.0,0.8326611518859863
18227,"#KampüslerdenEliniÇekCHP #darbe 
#PolisiminYanımdayım #yagmur #salı 
Recep Tayyip Erdoğan Dünya Lideridir
Katar ile… https://t.co/xIYY7q2aFy",5/1/2021 13:20,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,#kampüslerdeneliniçekchp #darbe #polisiminyanımdayım #yagmur #salı recep tayyip erdoğan dünya lideridir katar ile…,NEGATIVE,0.5118086934089661,-0.5118086934089661,0.0,0.5118086934089661
18228,@BrokoliEfendi Erdoğan Bahçeli’yi evinde ziyaret ediyordu...,5/1/2021 13:19,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,erdoğan bahçeli’yi evinde ziyaret ediyordu...,POSITIVE,0.9829491376876831,0.9829491376876831,0.9829491376876831,0.0
18229,@agezgin Erdoğan Bahçeli’yi evinde ziyaret ediyorda...,5/1/2021 13:18,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,erdoğan bahçeli’yi evinde ziyaret ediyorda...,POSITIVE,0.9871936440467834,0.9871936440467834,0.9871936440467834,0.0
18230,Cumhurbaşkanımız Sn Recep Tayyip Erdoğan MHP lideri Sn Devlet Bahçeli’yi evinde ziyaret etti bu görüntüden rahatsız… https://t.co/nLgAlXAub7,5/1/2021 13:05,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,cumhurbaşkanımız sn recep tayyip erdoğan mhp lideri sn devlet bahçeli’yi evinde ziyaret görüntüden rahatsız…,NEGATIVE,0.9039604067802429,-0.9039604067802429,0.0,0.9039604067802429
18231,"erdoğan'ın kendisi bir kamplaştırma makinesi zaten, elini attığını kamplaştırıyor. bu bilgi o yüzden manasız. https://t.co/42kEbUYyfE",5/1/2021 12:55,Istanbul,Erdoğan,Recep Tayyip Erdo?an,Turkey,"erdoğan'ın bir kamplaştırma makinesi zaten, elini attığını kamplaştırıyor. bilgi yüzden manasız.",NEGATIVE,0.9982280731201172,-0.9982280731201172,0.0,0.9982280731201172
